id,channel,url,cut_interval,class,filename
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:00:28.90 -> 0:00:32.43,sutemi_waza,sutemi_waza_7kxSClwagmU_luta03.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:00:44.83 -> 0:00:47.73,sutemi_waza,sutemi_waza_7kxSClwagmU_luta04.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:03.56 -> 0:01:06.50,sutemi_waza,sutemi_waza_7kxSClwagmU_luta05.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:22.56 -> 0:01:24.36,sutemi_waza,sutemi_waza_7kxSClwagmU_luta08.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:28.23 -> 0:01:31.23,sutemi_waza,sutemi_waza_7kxSClwagmU_luta09.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:39.36 -> 0:01:42.19,sutemi_waza,sutemi_waza_7kxSClwagmU_luta10.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:44.59 -> 0:01:47.89,sutemi_waza,sutemi_waza_7kxSClwagmU_luta11.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:01:53.39 -> 0:01:56.53,sutemi_waza,sutemi_waza_7kxSClwagmU_luta12.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:00:05.20 -> 0:00:09.43,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta01.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:01:12.73 -> 0:01:16.20,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta04.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:01:24.93 -> 0:01:27.83,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta05.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:01:44.16 -> 0:01:47.40,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta06.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:02:00.56 -> 0:02:04.70,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta08.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:02:58.06 -> 0:03:01.69,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta12.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:03:17.72 -> 0:03:22.06,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta13.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:04:07.59 -> 0:04:10.15,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta15.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:04:47.08 -> 0:04:49.75,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta18.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:04:58.55 -> 0:05:01.78,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta19.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:05:24.85 -> 0:05:27.85,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta22.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:05:46.72 -> 0:05:49.25,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta23.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:06:13.45 -> 0:06:16.01,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta24.mp4
9kw7Wa16CCM,Judo Highlights,https://www.youtube.com/watch?v=9kw7Wa16CCM,0:06:40.85 -> 0:06:43.08,sutemi_waza,sutemi_waza_9kw7Wa16CCM_luta25.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:00:04.40 -> 0:00:06.93,sutemi_waza,sutemi_waza_HjpFyANDRas_luta01.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:00:10.47 -> 0:00:13.73,sutemi_waza,sutemi_waza_HjpFyANDRas_luta02.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:00:42.73 -> 0:00:45.00,sutemi_waza,sutemi_waza_HjpFyANDRas_luta06.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:00:48.56 -> 0:00:50.56,sutemi_waza,sutemi_waza_HjpFyANDRas_luta07.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:00:51.13 -> 0:00:53.40,sutemi_waza,sutemi_waza_HjpFyANDRas_luta08.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:02.13 -> 0:01:03.80,sutemi_waza,sutemi_waza_HjpFyANDRas_luta09.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:16.13 -> 0:01:18.03,sutemi_waza,sutemi_waza_HjpFyANDRas_luta11.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:20.56 -> 0:01:23.33,sutemi_waza,sutemi_waza_HjpFyANDRas_luta12.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:30.26 -> 0:01:33.06,sutemi_waza,sutemi_waza_HjpFyANDRas_luta14.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:43.30 -> 0:01:45.66,sutemi_waza,sutemi_waza_HjpFyANDRas_luta16.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:01:49.76 -> 0:01:52.86,sutemi_waza,sutemi_waza_HjpFyANDRas_luta17.mp4
HjpFyANDRas,Ochiru,https://www.youtube.com/watch?v=HjpFyANDRas,0:03:00.56 -> 0:03:02.53,sutemi_waza,sutemi_waza_HjpFyANDRas_luta28.mp4
JTTP_kAAX7k,CBJ TV,https://www.youtube.com/watch?v=JTTP_kAAX7k,0:01:23.00 -> 0:01:27.00,te_waza,te_waza_JTTP_kAAX7k_luta05_sub01.mp4
JTTP_kAAX7k,CBJ TV,https://www.youtube.com/watch?v=JTTP_kAAX7k,0:01:54.00 -> 0:01:58.00,sutemi_waza,sutemi_waza_JTTP_kAAX7k_luta08_sub01.mp4
JTTP_kAAX7k,CBJ TV,https://www.youtube.com/watch?v=JTTP_kAAX7k,0:06:10.00 -> 0:06:14.00,sutemi_waza,sutemi_waza_JTTP_kAAX7k_luta11_sub02.mp4
JTTP_kAAX7k,CBJ TV,https://www.youtube.com/watch?v=JTTP_kAAX7k,0:07:23.00 -> 0:07:27.00,sutemi_waza,sutemi_waza_JTTP_kAAX7k_luta11_sub04.mp4
JTTP_kAAX7k,CBJ TV,https://www.youtube.com/watch?v=JTTP_kAAX7k,0:00:01.00 -> 0:00:05.00,sutemi_waza,sutemi_waza_JTTP_kAAX7k_luta13_sub01.mp4
KJoE31ErlHY,CBJ TV,https://www.youtube.com/watch?v=KJoE31ErlHY,0:05:28.68 -> 0:05:30.68,sutemi_waza,sutemi_waza_KJoE31ErlHY_luta03_sub02.mp4
KJoE31ErlHY,CBJ TV,https://www.youtube.com/watch?v=KJoE31ErlHY,0:00:12.00 -> 0:00:16.00,sutemi_waza,sutemi_waza_KJoE31ErlHY_luta05_sub01.mp4
KJoE31ErlHY,CBJ TV,https://www.youtube.com/watch?v=KJoE31ErlHY,0:05:46.00 -> 0:05:50.00,sutemi_waza,sutemi_waza_KJoE31ErlHY_luta11_sub04.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:05:34.72 -> 0:05:36.72,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta02_sub03.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:00:41.77 -> 0:00:44.27,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta03_sub01.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:05:09.27 -> 0:05:11.54,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta04_sub01.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:01:14.79 -> 0:01:17.59,te_waza,te_waza_KQ42cd2XwEY_luta07_sub02.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:04:45.54 -> 0:04:48.28,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta07_sub03.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:03:57.35 -> 0:04:00.05,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta08_sub03.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:04:40.07 -> 0:04:43.27,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta08_sub04.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:02:24.37 -> 0:02:26.30,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta09_sub01.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:02:28.92 -> 0:02:31.65,ashi_waza,ashi_waza_KQ42cd2XwEY_luta10_sub02.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:04:08.64 -> 0:04:11.31,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta10_sub04.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:00:33.76 -> 0:00:36.96,te_waza,te_waza_KQ42cd2XwEY_luta11_sub01.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:01:16.29 -> 0:01:18.72,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta13_sub01.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:05:34.14 -> 0:05:37.50,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta13_sub03.mp4
KQ42cd2XwEY,CBJ TV,https://www.youtube.com/watch?v=KQ42cd2XwEY,0:02:51.35 -> 0:02:53.98,sutemi_waza,sutemi_waza_KQ42cd2XwEY_luta14_sub01.mp4
S4sz6Cu0a0A,CBJ TV,https://www.youtube.com/watch?v=S4sz6Cu0a0A,0:03:35.00 -> 0:03:39.00,sutemi_waza,sutemi_waza_S4sz6Cu0a0A_luta16_sub03.mp4
S4sz6Cu0a0A,CBJ TV,https://www.youtube.com/watch?v=S4sz6Cu0a0A,0:00:20.00 -> 0:00:24.00,sutemi_waza,sutemi_waza_S4sz6Cu0a0A_luta20_sub01.mp4
S4sz6Cu0a0A,CBJ TV,https://www.youtube.com/watch?v=S4sz6Cu0a0A,0:02:09.00 -> 0:02:13.00,sutemi_waza,sutemi_waza_S4sz6Cu0a0A_luta20_sub03.mp4
S4sz6Cu0a0A,CBJ TV,https://www.youtube.com/watch?v=S4sz6Cu0a0A,0:02:33.00 -> 0:02:37.00,sutemi_waza,sutemi_waza_S4sz6Cu0a0A_luta20_sub04.mp4
S4sz6Cu0a0A,CBJ TV,https://www.youtube.com/watch?v=S4sz6Cu0a0A,0:03:12.00 -> 0:03:16.00,sutemi_waza,sutemi_waza_S4sz6Cu0a0A_luta22_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:04:30.21 -> 0:04:32.47,ashi_waza,ashi_waza_Wa2koy9Wlx0_luta01_sub02.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:04:26.13 -> 0:04:30.36,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta06_sub02.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:01:20.66 -> 0:01:22.49,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta07_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:02:49.55 -> 0:02:52.32,te_waza,te_waza_Wa2koy9Wlx0_luta07_sub03.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:00:45.76 -> 0:00:47.56,ashi_waza,ashi_waza_Wa2koy9Wlx0_luta11_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:01:22.66 -> 0:01:24.79,ashi_waza,ashi_waza_Wa2koy9Wlx0_luta11_sub02.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:03:00.58 -> 0:03:03.35,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta11_sub05.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:01:05.50 -> 0:01:08.03,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta13_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:01:37.79 -> 0:01:40.19,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta14_sub02.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:00:35.56 -> 0:00:37.90,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta16_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:00:46.20 -> 0:00:48.59,sutemi_waza,sutemi_waza_Wa2koy9Wlx0_luta19_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:00:27.40 -> 0:00:28.80,ashi_waza,ashi_waza_Wa2koy9Wlx0_luta20_sub01.mp4
Wa2koy9Wlx0,CBJ TV,https://www.youtube.com/watch?v=Wa2koy9Wlx0,0:06:12.31 -> 0:06:13.94,ashi_waza,ashi_waza_Wa2koy9Wlx0_luta21_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:24.00 -> 0:00:28.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta04_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:33.00 -> 0:02:37.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta04_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:04:58.00 -> 0:05:02.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta09_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:06.00 -> 0:06:10.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta09_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:07:22.00 -> 0:07:26.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta09_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:15.00 -> 0:02:19.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta11_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:09.00 -> 0:03:13.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta11_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:08:09.00 -> 0:08:13.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta12_sub07.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:22.00 -> 0:01:26.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta13_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:34.00 -> 0:03:38.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta13_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:04:11.00 -> 0:04:15.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta13_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:33.00 -> 0:01:37.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta15_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:21.00 -> 0:02:25.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta15_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:50.00 -> 0:03:54.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta15_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:16.00 -> 0:01:20.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta16_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:32.00 -> 0:00:36.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta21_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:27.00 -> 0:00:31.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta22_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:23.00 -> 0:05:27.00,te_waza,te_waza_lX7brd9T1-s_luta28_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:14.00 -> 0:03:18.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta30_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:00.00 -> 0:01:04.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta33_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:55.00 -> 0:02:59.00,te_waza,te_waza_lX7brd9T1-s_luta33_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:34.00 -> 0:03:38.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta33_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:44.00 -> 0:01:48.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta35_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:22.00 -> 0:02:26.00,te_waza,te_waza_lX7brd9T1-s_luta38_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:43.00 -> 0:06:47.00,sutemi_waza,sutemi_waza_lX7brd9T1-s_luta46_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:05.00 -> 0:02:09.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta02_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:31.00 -> 0:03:35.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta02_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:07:47.00 -> 0:07:51.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta02_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:30.00 -> 0:03:34.00,te_waza,te_waza_xCAfQDzvki0_luta03_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:03.00 -> 0:02:07.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta07_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:08.00 -> 0:03:12.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta07_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:13.00 -> 0:02:17.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta10_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:28.00 -> 0:06:32.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta10_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:03.00 -> 0:01:07.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta11_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:14.00 -> 0:00:18.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta18_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:14.00 -> 0:01:18.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta18_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:52.00 -> 0:00:56.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta21_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:39.00 -> 0:00:43.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta22_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:24.00 -> 0:01:28.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta22_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:26.00 -> 0:04:30.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta22_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:08:11.00 -> 0:08:15.00,te_waza,te_waza_xCAfQDzvki0_luta23_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:07.00 -> 0:02:11.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta32_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:52.00 -> 0:03:56.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta33_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:07:08.00 -> 0:07:12.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta36_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:23.00 -> 0:00:27.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta37_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:35.00 -> 0:03:39.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta38_sub02.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:30.00 -> 0:00:32.00,te_waza,te_waza_2M0AufUQqrY_luta06_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:04:14.52 -> 0:04:16.39,te_waza,te_waza_2M0AufUQqrY_luta06_sub03.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:27.49 -> 0:00:29.66,te_waza,te_waza_2M0AufUQqrY_luta09_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:12.60 -> 0:00:15.50,te_waza,te_waza_2M0AufUQqrY_luta10_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:44.39 -> 0:01:46.36,te_waza,te_waza_2M0AufUQqrY_luta11_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:04:26.54 -> 0:04:28.81,te_waza,te_waza_2M0AufUQqrY_luta12_sub04.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:04:50.57 -> 0:04:52.11,te_waza,te_waza_2M0AufUQqrY_luta12_sub05.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:12.16 -> 0:01:14.86,te_waza,te_waza_2M0AufUQqrY_luta14_sub02.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:02:51.91 -> 0:02:54.45,te_waza,te_waza_2M0AufUQqrY_luta14_sub03.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:45.40 -> 0:00:47.43,te_waza,te_waza_2M0AufUQqrY_luta19_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:24.16 -> 0:00:26.96,te_waza,te_waza_2M0AufUQqrY_luta20_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:02:33.42 -> 0:02:35.65,te_waza,te_waza_2M0AufUQqrY_luta22_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:01:46.00 -> 0:01:50.00,te_waza,te_waza_3CMuw3ljBlQ_luta01_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:03:59.00 -> 0:04:03.00,te_waza,te_waza_3CMuw3ljBlQ_luta01_sub05.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:01:50.00 -> 0:01:54.00,te_waza,te_waza_3CMuw3ljBlQ_luta03_sub02.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:02:24.00 -> 0:02:28.00,te_waza,te_waza_3CMuw3ljBlQ_luta03_sub03.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:03:50.00 -> 0:03:54.00,te_waza,te_waza_3CMuw3ljBlQ_luta03_sub05.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:04:51.00 -> 0:04:55.00,ashi_waza,ashi_waza_3CMuw3ljBlQ_luta04_sub02.mp4
